Autoscaler,Minute,MeanReplicaDelta,StdReplicaDelta,MinReplicaDelta,MaxReplicaDelta,Runs
hybrid-CDT120,35,4.4642857142857135,0.6591841999955766,3.4285714285714306,5.095238095238091,5
hybrid-CDT120,36,3.2666666666666657,0.46699453982541894,2.7142857142857153,3.714285714285708,5
hybrid-CDT120,37,-0.45238095238095183,1.342443367524805,-2.2857142857142847,1.0714285714285694,5
hybrid-CDT120,38,-1.9857142857142847,1.0818982514685098,-3.232142857142861,-0.4285714285714235,5
hybrid-CDT120,39,-1.9678571428571439,0.484353398135818,-2.5535714285714306,-1.4285714285714306,5
hybrid-CDT120,40,-1.6107142857142853,0.2661852584887727,-2.0,-1.25,5
hybrid-CDT120,41,-2.282142857142857,0.7672755272350847,-3.2678571428571423,-1.25,5
hybrid-CDT120,42,-0.9035714285714291,0.5674526861513722,-1.5,-0.25,5
hybrid-CDT120,43,3.411904761904762,1.1136791821982115,2.25,4.928571428571427,5
hybrid-CDT120,44,4.282142857142858,1.1284087937869383,2.458333333333332,5.5,5
hybrid-CDT120,45,0.5392857142857125,0.49188424794730295,0.0357142857142847,1.1190476190476133,5
hybrid-CDT120,46,-1.15,0.5946187253790697,-1.7142857142857153,-0.25,5
hybrid-CDT120,47,-2.2404761904761896,1.0494910223035223,-3.5,-0.6666666666666643,5
hybrid-CDT120,48,-1.228571428571429,0.6807296505536232,-2.2142857142857153,-0.42857142857142705,5
hybrid-CDT120,49,-2.953571428571428,0.8488813166726654,-4.321428571428569,-2.178571428571427,5
hybrid-CDT120,50,-1.3261904761904766,0.43686988961647866,-2.0,-0.8809523809523832,5
hybrid-CDT120,51,1.669047619047619,1.0070841055699418,0.3095238095238102,3.125,5
hybrid-CDT120,52,3.8654761904761914,2.2615624741012654,1.571428571428573,7.375,5
hybrid-CDT120,53,1.8333333333333328,0.6344244092606782,1.0,2.571428571428573,5
hybrid-CDT120,54,-0.09880952380952195,1.0947495028192091,-1.4285714285714306,1.0000000000000036,5
hybrid-CDT120,55,-2.296428571428573,0.3158241567062006,-2.75,-1.8571428571428612,5
hybrid-CDT120,56,-2.0178571428571432,1.0019910026481051,-3.625,-1.125,5
hybrid-CDT120,57,-2.7535714285714286,0.9280046347086939,-4.375,-2.0892857142857153,5
hybrid-CDT120,58,-1.3035714285714284,0.7301802964378877,-2.125,-0.25,5
hybrid-CDT120,59,-0.7523809523809526,0.7945101993782708,-1.5,0.125,5
hybrid-CDT120,60,2.6130952380952386,1.1260702895699517,1.7321428571428577,4.571428571428573,5
hybrid-CDT120,61,2.4499999999999993,0.794164516275794,1.3928571428571423,3.19047619047619,5
hybrid-CDT120,62,1.5035714285714286,1.062542516156157,-0.26190476190476275,2.6071428571428577,5
hybrid-CDT120,63,-0.6571428571428569,0.6218543286996158,-1.696428571428573,-0.10714285714285765,5
hybrid-CDT120,64,-1.3988095238095233,1.0269107929338324,-2.8571428571428577,-0.4464285714285694,5
hybrid-CDT120,65,-2.940476190476192,0.8028435857184454,-3.8571428571428577,-1.8333333333333357,5
hybrid-CDT120,66,-1.4428571428571417,0.7098273559700603,-2.2857142857142847,-0.5714285714285694,5
hybrid-CDT120,67,-0.9285714285714292,1.017700489198215,-2.7142857142857153,-0.14285714285714235,5
hybrid-CDT120,68,2.7380952380952386,1.03153233440164,1.7142857142857153,4.142857142857142,5
hybrid-CDT120,69,3.733333333333333,0.6501787648822859,2.9523809523809526,4.428571428571431,5
hybrid-CDT120,70,2.333333333333332,0.6906814144933461,1.5,3.1904761904761862,5
hybrid-CDT120,71,1.4428571428571437,1.35131895760034,-0.1428571428571388,2.9166666666666714,5
hybrid-CDT300,1,0.0,0.0,0.0,0.0,5
hybrid-CDT300,2,0.0,0.0,0.0,0.0,5
hybrid-CDT300,3,0.7880952380952383,0.1029779108031364,0.625,0.875,5
hybrid-CDT300,4,1.5261904761904759,0.4550088147958784,1.125,2.166666666666666,5
hybrid-CDT300,5,2.742857142857143,0.6431794826786497,2.0,3.625,5
hybrid-CDT300,6,2.6642857142857146,1.0487480388442172,1.4821428571428577,4.0,5
hybrid-CDT300,7,2.467460317460317,0.9419992606578144,1.0,3.5178571428571423,5
hybrid-CDT300,8,1.3539682539682552,0.7198548326542944,0.4285714285714306,2.2698412698412724,5
hybrid-CDT300,9,0.4321428571428555,1.0304979477942502,-0.8571428571428577,1.375,5
hybrid-CDT300,10,2.432142857142858,0.7238643462947562,1.625,3.25,5
hybrid-CDT300,11,0.47261904761904744,0.7949448775082727,-0.375,1.428571428571427,5
hybrid-CDT300,12,1.8285714285714298,0.4022902475957603,1.375,2.2857142857142883,5
hybrid-CDT300,13,1.2738095238095233,0.5554563403470569,0.75,2.1428571428571423,5
hybrid-CDT300,14,0.5607142857142854,0.44096658672992994,0.14285714285714235,1.2857142857142847,5
hybrid-CDT300,15,-1.7785714285714291,0.4754160369226785,-2.4285714285714306,-1.3928571428571423,5
hybrid-CDT300,16,-1.0226190476190467,0.34907555270542645,-1.5,-0.625,5
hybrid-CDT300,17,3.038095238095237,0.9305972255197856,1.6071428571428577,4.166666666666664,5
hybrid-CDT300,18,4.8583333333333325,0.7554178837824285,3.6666666666666643,5.458333333333329,5
hybrid-CDT300,19,1.861904761904762,0.9879374515440044,0.5,2.8333333333333286,5
hybrid-CDT300,20,0.3142857142857153,0.8494028848379194,-0.9761904761904816,1.3333333333333357,5
hybrid-CDT300,21,-1.4404761904761898,0.3424300829045337,-1.7142857142857153,-0.9821428571428541,5
hybrid-CDT300,22,-2.257142857142857,1.6189239711187904,-4.541666666666664,-0.5833333333333357,5
hybrid-CDT300,23,0.0011904761904759197,0.15189655150225342,-0.125,0.25,5
hybrid-CDT300,24,-0.5214285714285722,0.8709271098158831,-1.8571428571428612,0.2857142857142847,5
hybrid-CDT300,25,-0.5214285714285708,0.5048236709738452,-1.1428571428571388,0.0,5
hybrid-CDT300,26,-0.6178571428571423,0.6055125169336018,-1.2857142857142847,0.0,5
hybrid-CDT300,27,3.190476190476192,1.2575170799433324,1.976190476190478,5.142857142857142,5
hybrid-CDT300,28,1.3428571428571416,1.0006517150713758,0.1428571428571459,2.5714285714285765,5
hybrid-CDT300,29,-0.1666666666666657,0.3523487758797307,-0.6666666666666643,0.2857142857142847,5
hybrid-CDT300,30,-1.3321428571428597,0.7697282481263896,-1.8571428571428612,0.0,5
hybrid-CDT300,31,-0.9488095238095227,0.5709881735474592,-1.6190476190476133,-0.2857142857142847,5
hybrid-CDT300,32,-1.8976190476190467,0.2961391779187826,-2.2857142857142847,-1.4642857142857153,5
hybrid-CDT300,33,-0.5559523809523824,0.20626524543393684,-0.75,-0.2619047619047663,5
hybrid-CDT300,34,0.4023809523809533,0.5988817053911004,-0.2380952380952337,1.25,5
hybrid-CDT300,35,1.4654761904761897,0.7052805363262451,0.6964285714285694,2.3333333333333357,5
hybrid-CDT300,36,2.1345238095238086,0.919557131156253,0.9583333333333357,3.2619047619047663,5
hybrid-CDT300,37,-0.9166666666666657,1.2774966108381451,-2.8809523809523796,0.375,5
hybrid-CDT300,38,0.10119047619047591,0.7776689468724483,-0.8571428571428541,1.2857142857142847,5
hybrid-CDT300,39,-0.8726190476190474,0.5543645112539843,-1.8571428571428577,-0.5535714285714306,5
hybrid-CDT300,40,-0.6952380952380957,0.569804860776987,-1.476190476190478,-0.125,5
hybrid-CDT300,41,-1.2511904761904753,0.8737884388269629,-2.2678571428571423,0.1428571428571388,5
hybrid-CDT300,42,-0.7880952380952386,0.5455707032917452,-1.7142857142857153,-0.28571428571428825,5
hybrid-CDT300,43,0.7702380952380949,1.1748347449767276,-0.7857142857142847,2.0,5
hybrid-CDT300,44,2.480952380952381,1.0058502343179887,1.5,3.952380952380956,5
hybrid-CDT300,45,0.9928571428571444,0.6590955073091465,0.0,1.7083333333333357,5
hybrid-CDT300,46,-0.5773809523809532,0.39456698617087005,-1.0,0.0,5
hybrid-CDT300,47,-2.4821428571428568,0.9275406366586108,-3.875,-1.6428571428571423,5
hybrid-CDT300,48,-0.767857142857143,0.7286502058251116,-1.5714285714285694,0.14285714285714235,5
hybrid-CDT300,49,-1.0321428571428577,0.5425751147095136,-1.7142857142857153,-0.3392857142857153,5
hybrid-CDT300,50,-1.0428571428571423,0.3509735003660299,-1.428571428571427,-0.6607142857142847,5
hybrid-CDT300,51,0.39563492063492023,0.4648864990963671,-0.09523809523809845,1.0,5
hybrid-CDT300,52,0.9472222222222222,0.7230551842326458,0.14285714285714235,1.8571428571428577,5
hybrid-CDT300,53,3.0035714285714286,0.7483873440806202,2.1428571428571423,4.142857142857142,5
hybrid-CDT300,54,-0.125,0.5431037973480536,-0.625,0.6666666666666643,5
hybrid-CDT300,55,-0.7642857142857139,0.30423014434079804,-1.1666666666666643,-0.375,5
hybrid-CDT300,56,-0.9523809523809526,0.4545881305981551,-1.4583333333333321,-0.2857142857142847,5
hybrid-CDT300,57,-2.258333333333334,0.20445367165906955,-2.5714285714285694,-2.0238095238095255,5
hybrid-CDT300,58,-1.3428571428571423,0.5111012519999509,-1.8571428571428577,-0.7142857142857153,5
hybrid-CDT300,59,-0.05714285714285623,0.6451348538033242,-0.7857142857142847,0.821428571428573,5
hybrid-CDT300,60,-0.4892857142857153,0.5031152949374535,-0.946428571428573,0.25,5
hybrid-CDT300,61,1.8464285714285715,0.6226486381022704,1.2857142857142847,2.875,5
hybrid-CDT300,62,0.7571428571428577,0.7669845540312062,-0.2857142857142847,1.5,5
hybrid-CDT300,63,-0.3,1.2517462292529506,-2.2321428571428577,0.875,5
hybrid-CDT300,64,-0.2607142857142854,0.8075891623232943,-1.0178571428571423,1.0178571428571423,5
hybrid-CDT300,65,-1.8107142857142862,0.0638876564999941,-1.8571428571428577,-1.7321428571428577,5
hybrid-CDT300,66,-0.6571428571428569,0.41156743688251285,-1.0,-0.14285714285714235,5
hybrid-CDT300,67,-0.7142857142857146,0.6634835786842609,-1.7142857142857153,0.0,5
hybrid-CDT300,68,-0.31785714285714306,0.7387981484016,-1.375,0.48214285714285765,5
hybrid-CDT300,69,3.835317460317461,0.7948428547638904,3.015873015873016,5.142857142857142,5
hybrid-CDT300,70,3.0920634920634917,0.7250858977272229,2.2857142857142883,3.952380952380956,5
hybrid-CDT300,71,0.836904761904762,0.5018672616333111,0.3928571428571459,1.4285714285714306,5
