Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 14:59:54,waypoint,0.0,0.0,0.0,0.0,235,129,1
2026-03-30 15:00:02,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,132,94,1
2026-03-30 15:00:03,details-v1,12761.7,326.5,0.0,0.0,165,43,1
2026-03-30 15:00:05,productpage-v1,12805.7,371.8,0.0,0.0,1021,1419,5
2026-03-30 15:00:06,ratings-v1,7133.7,48.2,0.0,0.0,20,25,1
2026-03-30 15:00:07,reviews-v1,3245.2,57.6,0.0,0.0,14,93,1
2026-03-30 15:00:08,reviews-v2,2390.9,135.7,0.0,0.0,47,109,1
2026-03-30 15:00:09,reviews-v3,2105.8,164.9,0.0,0.0,43,110,1
2026-03-30 15:00:10,waypoint,0.0,0.0,0.0,0.0,220,129,1
2026-03-30 15:00:16,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,139,95,1
2026-03-30 15:00:17,details-v1,12035.7,317.2,0.0,0.0,117,43,1
2026-03-30 15:00:17,productpage-v1,11588.6,368.4,0.0,0.0,948,1417,5
2026-03-30 15:00:18,ratings-v1,6761.8,48.3,0.0,0.0,15,25,1
2026-03-30 15:00:19,reviews-v1,3082.9,57.1,0.0,0.0,15,93,1
2026-03-30 15:00:20,reviews-v2,2267.5,136.0,0.0,0.0,45,109,1
2026-03-30 15:00:20,reviews-v3,2002.9,163.1,0.0,0.0,37,112,1
2026-03-30 15:00:21,waypoint,0.0,0.0,0.0,0.0,196,129,1
