app,experiment_name,workload_name,workload_csv,autoscaler_name,deployment_scope,setup_ok,ready_for_load,monitor_log_file,locust_stats_csv,locust_failures_csv,locust_exceptions_csv,locust_stats_history_csv,cleanup_ok,status,error_message
bookinfo,bookinfo_wiki_train_customDAS_all,wiki_train,load/book-info/workloads/wiki_train.csv,customDAS,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_train_customdas_default_5s_20260504_194920.csv,tmp/locust/bookinfo/bookinfo_wiki_train_customDAS_all_20260504_204920_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_train_customDAS_all_20260504_204920_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_train_customDAS_all_20260504_204920_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_train_customDAS_all_20260504_204920_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customDAS_all,wiki_load,load/book-info/workloads/wiki_load.csv,customDAS,all,,,,,,,,False,failed,500 Server Error: Internal Server Error for url: http://35.179.164.93:31671/experiment/setup
bookinfo,bookinfo_wiki_load_customDAS_all,wiki_load,load/book-info/workloads/wiki_load.csv,customDAS,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260504_195735.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_205735_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_205735_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_205735_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_205735_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customDAS_all,wiki_load,load/book-info/workloads/wiki_load.csv,customDAS,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260504_200407.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210407_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210407_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210407_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210407_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customDAS_all,wiki_load,load/book-info/workloads/wiki_load.csv,customDAS,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260504_200754.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210754_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210754_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210754_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_210754_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customDAS_all,wiki_load,load/book-info/workloads/wiki_load.csv,customDAS,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260504_201156.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211156_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211156_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211156_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211156_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customDAS_all,wiki_load,load/book-info/workloads/wiki_load.csv,customDAS,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260504_201604.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211604_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211604_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211604_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_211604_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customDAS_all,wiki_load,load/book-info/workloads/wiki_load.csv,customDAS,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260504_202134.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_212134_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_212134_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_212134_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customDAS_all_20260504_212134_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_customdas-cpu-queue_all,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,customdas-cpu-queue,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_customdas-cpu-queue_default_5s_20260615_143001.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_all_20260615_163001_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_all_20260615_163001_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_all_20260615_163001_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_all_20260615_163001_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_das_all,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,das,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_das_default_5s_20260615_143028.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_all_20260615_163029_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_all_20260615_163029_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_all_20260615_163029_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_all_20260615_163029_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_cpu80_all,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,default_cpu,all,True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_default_cpu_default_5s_20260615_143050.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_all_20260615_163050_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_all_20260615_163050_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_all_20260615_163050_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_all_20260615_163050_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_customdas-cpu-queue_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_customdas-cpu-queue_default_5s_20260615_184928.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260615_204928_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260615_204928_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260615_204928_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260615_204928_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_das_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_das_default_5s_20260615_200302.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260615_220302_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260615_220302_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260615_220302_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260615_220302_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_cpu80_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_default_cpu_default_5s_20260615_211624.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260615_231624_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260615_231624_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260615_231624_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260615_231624_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas-cpu-queue_default_5s_20260615_222950.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_002951_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_002951_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_002951_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_002951_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_das_subset,wiki_load,load/book-info/workloads/wiki_load.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_das_default_5s_20260615_223018.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_003018_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_003018_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_003018_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_003018_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_cpu80_subset,wiki_load,load/book-info/workloads/wiki_load.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_default_cpu_default_5s_20260615_223040.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_003040_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_003040_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_003040_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_003040_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_customdas-cpu-queue_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_customdas-cpu-queue_default_5s_20260616_090050.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260616_110051_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260616_110051_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260616_110051_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_customdas-cpu-queue_subset_20260616_110051_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_das_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_das_default_5s_20260616_101320.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_121320_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_121320_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_121320_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_121320_stats_history.csv,False,failed,"HTTPConnectionPool(host='35.178.230.142', port=31954): Max retries exceeded with url: /experiment/cleanup (Caused by NewConnectionError(""HTTPConnection(host='35.178.230.142', port=31954): Failed to establish a new connection: [Errno 51] Network is unreachable""))"
bookinfo,bookinfo_stepped-500-up_cpu80_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",,,,,,,,False,failed,"HTTPConnectionPool(host='35.178.230.142', port=31954): Max retries exceeded with url: /experiment/setup (Caused by NewConnectionError(""HTTPConnection(host='35.178.230.142', port=31954): Failed to establish a new connection: [Errno 51] Network is unreachable""))"
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",,,,,,,,False,failed,"HTTPConnectionPool(host='35.178.230.142', port=31954): Max retries exceeded with url: /experiment/setup (Caused by NewConnectionError(""HTTPConnection(host='35.178.230.142', port=31954): Failed to establish a new connection: [Errno 51] Network is unreachable""))"
bookinfo,bookinfo_wiki_load_das_subset,wiki_load,load/book-info/workloads/wiki_load.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",,,,,,,,False,failed,"HTTPConnectionPool(host='35.178.230.142', port=31954): Max retries exceeded with url: /experiment/setup (Caused by NewConnectionError(""HTTPConnection(host='35.178.230.142', port=31954): Failed to establish a new connection: [Errno 51] Network is unreachable""))"
bookinfo,bookinfo_wiki_load_cpu80_subset,wiki_load,load/book-info/workloads/wiki_load.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",,,,,,,,False,failed,"HTTPConnectionPool(host='35.178.230.142', port=31954): Max retries exceeded with url: /experiment/setup (Caused by NewConnectionError(""HTTPConnection(host='35.178.230.142', port=31954): Failed to establish a new connection: [Errno 51] Network is unreachable""))"
bookinfo,bookinfo_stepped-500-up_das_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_das_default_5s_20260616_114909.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_134909_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_134909_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_134909_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_das_subset_20260616_134909_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_cpu80_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_default_cpu_default_5s_20260616_130131.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260616_150131_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260616_150131_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260616_150131_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260616_150131_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas-cpu-queue_default_5s_20260616_142128.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_162128_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_162128_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_162128_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260616_162128_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_das_subset,wiki_load,load/book-info/workloads/wiki_load.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_das_default_5s_20260616_165805.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_185805_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_185805_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_185805_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260616_185805_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_cpu80_subset,wiki_load,load/book-info/workloads/wiki_load.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_default_cpu_default_5s_20260616_181027.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_201027_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_201027_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_201027_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260616_201027_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-500-up_cpu80_subset,stepped-500-up,load/book-info/workloads/stepped-500-up.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-500-up_default_cpu_default_5s_20260617_082909.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260617_102909_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260617_102909_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260617_102909_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-500-up_cpu80_subset_20260617_102909_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_das_subset,wiki_load,load/book-info/workloads/wiki_load.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_das_default_5s_20260617_094931.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260617_114931_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260617_114931_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260617_114931_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260617_114931_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260728_222118.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260728_232146_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260728_232146_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260728_232146_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260728_232146_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_cpu80_subset,wiki_load,load/book-info/workloads/wiki_load.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_default_cpu_default_5s_20260728_222909.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_232937_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_232937_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_232937_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_232937_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_cpu80_subset,wiki_load,load/book-info/workloads/wiki_load.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_default_cpu_default_5s_20260728_223820.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_233818_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_233818_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_233818_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260728_233818_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260728_230257.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_000255_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_000255_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_000255_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_000255_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_das_subset,wiki_load,load/book-info/workloads/wiki_load.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_das_default_5s_20260729_001536.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260729_011536_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260729_011536_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260729_011536_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260729_011536_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_cpu80_subset,wiki_load,load/book-info/workloads/wiki_load.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_default_cpu_default_5s_20260729_012800.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260729_022758_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260729_022758_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260729_022758_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260729_022758_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260729_101642.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111640_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111640_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111640_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111640_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260729_101737.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111735_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111735_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111735_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_111735_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260729_102127.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112125_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112125_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112125_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112125_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260729_102735.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112733_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112733_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112733_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_112733_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas_default_5s_20260729_103130.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_113128_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_113128_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_113128_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas_subset_20260729_113128_stats_history.csv,True,completed_with_failures,Locust exit code 1
