Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
14,1787846010,46713,300.0,1.7307692307692357,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
15,1787846070,52423,310.0,1.9642857142857184,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
16,1787846130,60159,320.0,2.4285714285714355,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
17,1787846190,69649,360.0,3.2499999999999973,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
18,1787846250,79248,370.0,3.3750000000000058,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
19,1787846310,87637,370.0,3.304347826086962,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
20,1787846370,94636,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
21,1787846430,100641,360.0,2.9000000000000026,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
22,1787846490,105230,360.0,2.9000000000000026,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
23,1787846550,110605,350.0,2.631578947368418,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
24,1787846610,116808,340.0,2.473684210526317,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
25,1787846670,125674,350.0,2.500000000000002,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
26,1787846730,134841,350.0,2.500000000000002,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
27,1787846790,143843,350.0,2.750000000000008,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
28,1787846850,151053,350.0,2.750000000000008,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
29,1787846910,157335,370.0,3.227272727272734,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
30,1787846970,162435,370.0,3.227272727272734,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
31,1787847030,166859,360.0,3.0909090909090886,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
32,1787847090,172606,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
33,1787847150,179941,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
34,1787847210,189359,370.0,3.227272727272734,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
35,1787847270,198616,370.0,3.227272727272734,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
36,1787847330,206969,370.0,3.227272727272734,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
37,1787847390,213545,370.0,3.227272727272734,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
38,1787847450,219681,370.0,3.1428571428571472,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
39,1787847510,224196,360.0,3.0909090909090886,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
40,1787847570,229363,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
41,1787847630,235421,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
42,1787847690,243874,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
43,1787847750,253288,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
44,1787847810,262098,360.0,3.0909090909090886,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
45,1787847870,269545,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
46,1787847930,275573,360.0,3.0000000000000027,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
47,1787847990,280679,350.0,2.857142857142858,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
48,1787848050,284934,350.0,2.857142857142858,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
49,1787848110,290286,350.0,2.857142857142858,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
50,1787848170,296558,360.0,3.0909090909090886,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
51,1787848230,304930,360.0,3.0909090909090886,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
52,1787848290,312904,360.0,3.0909090909090886,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
53,1787848350,320034,350.0,3.04347826086957,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
54,1787848410,325357,350.0,3.04347826086957,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
55,1787848470,329816,350.0,3.04347826086957,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
56,1787848530,333541,350.0,2.954545454545454,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
57,1787848590,337326,350.0,2.954545454545454,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
58,1787848650,342110,350.0,3.04347826086957,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
59,1787848710,348047,350.0,3.04347826086957,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
60,1787848770,354918,350.0,3.200000000000003,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
61,1787848830,361749,350.0,3.125,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
62,1787848890,367726,350.0,3.125,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
63,1787848950,372476,350.0,3.125,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
64,1787849010,376858,350.0,3.125,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
65,1787849070,380339,350.0,3.200000000000003,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
66,1787849130,385060,350.0,3.200000000000003,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
67,1787849190,390880,350.0,3.2692307692307687,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
68,1787849250,398121,350.0,3.2692307692307687,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
69,1787849310,406534,350.0,3.3333333333333326,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
70,1787849370,414592,350.0,3.2692307692307687,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
71,1787849430,421061,350.0,3.2692307692307687,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
72,1787849432,421265,350.0,3.2692307692307687,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
0,1787831816,231,320.0,2.9230769230769282,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
1,1787831876,456,300.0,2.777777777777779,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
2,1787831936,1021,330.0,2.8750000000000053,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
3,1787831996,2082,460.0,4.454545454545455,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
4,1787832056,3708,470.0,4.749999999999998,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
5,1787832116,5896,470.0,4.756756756756763,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
6,1787832176,8531,470.0,4.780487804878053,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
7,1787832236,11684,460.0,4.684210526315791,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
8,1787832296,15565,430.0,4.5000000000000036,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
9,1787832356,19977,450.0,4.615384615384621,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
10,1787832416,24924,460.0,4.720930232558141,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
11,1787832476,30315,490.0,4.928571428571438,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
12,1787832536,36549,470.0,4.785714285714294,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
13,1787832596,41515,490.0,4.930232558139536,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
14,1787832656,46284,520.0,5.454545454545457,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
15,1787832716,52050,500.0,5.000000000000004,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
16,1787832776,59864,480.0,4.857142857142859,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
17,1787832836,69285,560.0,6.2000000000000055,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
18,1787832896,78847,550.0,6.086956521739129,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
19,1787832956,86841,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
20,1787833016,93778,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
21,1787833076,99605,620.0,7.14285714285714,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
22,1787833136,104295,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
23,1787833196,109641,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
